ticker,name,market,sector,index
MSBI,"Midland States Bancorp, Inc. - Common Stock",US,,USALL
MSCI,MSCI Inc. Common Stock,US,,USALL
MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc. Common Stock",US,,USALL
MSDL,Morgan Stanley Direct Lending Fund Common Stock,US,,USALL
MSEX,Middlesex Water Company - Common Stock,US,,USALL
MSFT,Microsoft Corporation - Common Stock,US,,USALL
MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock,US,,USALL
MSGM,Motorsport Games Inc. - Class A Common Stock,US,,USALL
MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),US,,USALL
MSGY,Masonglory Limited - Class A Ordinary Shares,US,,USALL
MSI,"Motorola Solutions, Inc. Common Stock",US,,USALL
MSIF,"MSC Income Fund, Inc. Common Stock",US,,USALL
MSLE,Satellos Bioscience Inc. - Common Stock,US,,USALL
MSM,"MSC Industrial Direct Company, Inc. Common Stock",US,,USALL
MSN,Emerson Radio Corporation Common Stock,US,,USALL
MSTR,Strategy Inc - Class A Common Stock,US,,USALL
MT,Arcelor Mittal NY Registry Shares NEW,US,,USALL
MTA,Metalla Royalty & Streaming Ltd. Common Shares,US,,USALL
MTAL,Metals Acquisition Corp. II Class A Ordinary Shares,US,,USALL
MTB,M&T Bank Corporation Common Stock,US,,USALL
MTC,"MMTec, Inc. - Common Shares",US,,USALL
MTCH,"Match Group, Inc. - Common Stock",US,,USALL
MTD,"Mettler-Toledo International, Inc. Common Stock",US,,USALL
MTDR,Matador Resources Company Common Stock,US,,USALL
MTEK,Maris-Tech Ltd. - ordinary shares,US,,USALL
MTEN,Mingteng International Corporation Inc. - Class A Ordinary Shares,US,,USALL
MTG,MGIC Investment Corporation Common Stock,US,,USALL
MTH,Meritage Homes Corporation Common Stock,US,,USALL
MTN,"Vail Resorts, Inc. Common Stock",US,,USALL
MTNB,"Matinas Biopharma Holdings, Inc. Common Stock",US,,USALL
MTNE,CH4 Natural Solutions Corporation Class A Ordinary Shares,US,,USALL
MTR,Mesa Royalty Trust Common Stock,US,,USALL
MTRN,Materion Corporation,US,,USALL
MTRX,Matrix Service Company - Common Stock,US,,USALL
MTSI,"MACOM Technology Solutions Holdings, Inc. - Common Stock",US,,USALL
MTUS,Metallus Inc. Common Shares,US,,USALL
MTVA,MetaVia Inc.  - Common Stock,US,,USALL
MTW,"Manitowoc Company, Inc. (The) Common Stock",US,,USALL
MTX,Minerals Technologies Inc. Common Stock,US,,USALL
MTZ,"MasTec, Inc. Common Stock",US,,USALL
MU,"Micron Technology, Inc. - Common Stock",US,,USALL
MUA,"Blackrock MuniAssets Fund, Inc Common Stock",US,,USALL
MUC,"Blackrock MuniHoldings California Quality Fund, Inc.  Common Stock",US,,USALL
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",US,,USALL
MUJ,"Blackrock MuniHoldings New Jersey Quality Fund, Inc. Common Stock",US,,USALL
MUR,Murphy Oil Corporation Common Stock,US,,USALL
MUSA,Murphy USA Inc. Common Stock,US,,USALL
MUX,McEwen Inc. Common Stock,US,,USALL
MUZE,Muzero Acquisition Corp - Class A Ordinary Shares,US,,USALL
MVBF,MVB Financial Corp. - Common Stock,US,,USALL
MVIS,"MicroVision, Inc. - Common Stock",US,,USALL
MVST,"Microvast Holdings, Inc. - Common Stock",US,,USALL
MWA,MUELLER WATER PRODUCTS Common Stock,US,,USALL
MWG,Multi Ways Holdings Limited Class A Ordinary Shares,US,,USALL
MWH,"SOLV Energy, Inc. - Class A common stock",US,,USALL
MWYN,"Marwynn Holdings, Inc. - Common stock",US,,USALL
MX,Magnachip Semiconductor Corporation Common Stock,US,,USALL
MXC,Mexco Energy Corporation Common Stock,US,,USALL
MXCT,"MaxCyte, Inc. - Common Stock",US,,USALL
MXE,"Mexico Equity and Income Fund, Inc. (The) Common Stock",US,,USALL
MXF,"Mexico Fund, Inc. (The) Common Stock",US,,USALL
MXL,"MaxLinear, Inc - Common Stock",US,,USALL
MYE,"Myers Industries, Inc. Common Stock",US,,USALL
MYFW,"First Western Financial, Inc. - Common Stock",US,,USALL
MYGN,"Myriad Genetics, Inc. - Common Stock",US,,USALL
MYI,"Blackrock MuniYield Quality Fund III, Inc Common Stock",US,,USALL
MYN,"Blackrock MuniYield New York Quality Fund, Inc.Common Stock",US,,USALL
MYO,Myomo Inc. Common Stock,US,,USALL
MYRG,"MYR Group, Inc. - Common Stock",US,,USALL
MYSE,"Myseum.AI, Inc. - Common Stock",US,,USALL
MYSZ,"My Size, Inc. - Common Stock",US,,USALL
MYX,Maywood Acquisition Corp. 2 - Class A Ordinary Share,US,,USALL
MZTI,The Marzetti Company - Common Stock,US,,USALL
MZYX,MOZAYYX Acquisition Corp. Class A Ordinary Shares,US,,USALL
NA,Nano Labs Ltd - Class A Ordinary Shares,US,,USALL
NABL,"N-able, Inc. Common Stock",US,,USALL
NAC,Nuveen California Quality Municipal Income Fund,US,,USALL
NAD,Nuveen Quality Municipal Income Fund Common Stock,US,,USALL
NAGE,"Niagen Bioscience, Inc. - Common Stock",US,,USALL
NAII,"Natural Alternatives International, Inc. - Common Stock",US,,USALL
NAK,"Northern Dynasty Minerals, Ltd. Common Stock",US,,USALL
NAKA,Nakamoto Inc. - Common Stock,US,,USALL
NAMM,Namib Minerals - Ordinary Shares,US,,USALL
NAMS,NewAmsterdam Pharma Company N.V. - Ordinary Shares,US,,USALL
NAN,Nuveen New York Quality Municipal Income Fund Common Stock,US,,USALL
NAT,Nordic American Tankers Limited Common Stock,US,,USALL
NATH,"Nathan's Famous, Inc. - Common Stock",US,,USALL
NATL,NCR Atleos Corporation Common Stock,US,,USALL
NATR,"Nature's Sunshine Products, Inc. - Common Stock",US,,USALL
NAUT,"Nautilus Biotechnology, Inc. - Common Stock",US,,USALL
NAVI,Navient Corporation - Common Stock,US,,USALL
NAVN,"Navan, Inc. - Class A Common Stock",US,,USALL
NAZ,Nuveen Arizona Quality Municipal Income Fund Common Stock,US,,USALL
NB,NioCorp Developments Ltd. - Common Stock,US,,USALL
NBB,Nuveen Taxable Municipal Income Fund Common Shares of Beneficial Interest,US,,USALL
NBBK,"NB Bancorp, Inc. - Common Stock",US,,USALL
NBH,Neuberger Municipal Fund Inc. Common Stock,US,,USALL
NBHC,National Bank Holdings Corporation Common Stock,US,,USALL
NBIS,Nebius Group N.V. - Class A Ordinary Shares,US,,USALL
NBIX,"Neurocrine Biosciences, Inc. - Common Stock",US,,USALL
NBN,Northeast Bank - Common Stock,US,,USALL
NBR,Nabors Industries Ltd.,US,,USALL
NBRG,Newbridge Acquisition Limited - Class A Ordinary Share,US,,USALL
NBTB,NBT Bancorp Inc. - Common Stock,US,,USALL
NBTX,Nanobiotix S.A. - ADSs,US,,USALL
NBXG,Neuberger Next Generation Connectivity Fund Inc. Common Stock,US,,USALL
NC,"NACCO Industries, Inc. Common Stock",US,,USALL
NCA,Nuveen California Municipal Value Fund,US,,USALL
NCDL,Nuveen Churchill Direct Lending Corp. Common Stock,US,,USALL
NCEL,NewcelX Ltd. - Ordinary Shares,US,,USALL
NCEW,New Century Logistics (BVI) Limited - Ordinary Shares,US,,USALL
NCI,Neo-Concept International Group Holdings Limited - Class A Ordinary Shares,US,,USALL
NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,US,,USALL
NCMI,"National CineMedia, Inc. - Common Stock",US,,USALL
NCNO,"nCino, Inc. - Common Stock",US,,USALL
NCO,Southern Cross Acquisition I Corp. - Ordinary Shares,US,,USALL
NCRA,"Nocera, Inc. - common stock",US,,USALL
NCSM,"NCS Multistage Holdings, Inc. - Common Stock",US,,USALL
NCT,Intercont (Cayman) Limited - Class A Ordinary shares,US,,USALL
NCV,Virtus Convertible & Income Fund Common Shares of Beneficial Interest,US,,USALL
NCZ,Virtus Convertible & Income Fund II Common Shares of Beneficial Interest,US,,USALL
NDAQ,"Nasdaq, Inc. - Common Stock",US,,USALL
NDLS,Noodles & Company - Class A Common Stock,US,,USALL
NDMO,Nuveen Dynamic Municipal Opportunities Fund Common Shares of Beneficial Interest,US,,USALL
NDRA,ENDRA Life Sciences Inc. - Common Stock,US,,USALL
NDSN,Nordson Corporation - Common Stock,US,,USALL
NE,Noble Corporation plc A Ordinary Shares,US,,USALL
NEA,Nuveen AMT-Free Quality Municipal Income Fund Common Shares of Beneficial Interest Par Value $.01,US,,USALL
NECB,"NorthEast Community Bancorp, Inc. - Common Stock",US,,USALL
NEE,"NextEra Energy, Inc. Common Stock",US,,USALL
NEGG,"Newegg Commerce, Inc. - Common Shares",US,,USALL
NEM,Newmont Corporation,US,,USALL
NEO,"NeoGenomics, Inc. - Common Stock",US,,USALL
NEOG,Neogen Corporation - Common Stock,US,,USALL
NEOV,NeoVolta Inc. - Common Stock,US,,USALL
NEPH,"Nephros, Inc. - Common Stock",US,,USALL
NERV,"Minerva Neurosciences, Inc - Common Stock",US,,USALL
NESR,National Energy Services Reunited Corp - Ordinary Shares,US,,USALL
NET,"Cloudflare, Inc. Class A Common Stock",US,,USALL
NEU,NewMarket Corp Common Stock,US,,USALL
NEUP,Neuphoria Therapeutics Inc. - Common Stock,US,,USALL
NEWP,New Pacific Metals Corp. Common Shares,US,,USALL
NEWT,"NewtekOne, Inc. - Common Stock",US,,USALL
NEXA,Nexa Resources S.A. Common Shares,US,,USALL
NEXM,NexMetals Mining Corp. - Common Stock,US,,USALL
NEXN,Nexxen International Ltd. - Ordinary Shares,US,,USALL
NEXR,Nexera Technologies Ltd - Ordinary Shares,US,,USALL
NEXT,NextDecade Corporation - Common Stock,US,,USALL
NFG,National Fuel Gas Company Common Stock,US,,USALL
NFGC,New Found Gold Corp Common Shares,US,,USALL
NFJ,"Virtus Dividend, Interest & Premium Strategy Fund Common Shares of Beneficial Interest",US,,USALL
NFLX,"Netflix, Inc. - Common Stock",US,,USALL
NG,Novagold Resources Inc.,US,,USALL
NGEN,NervGen Pharma Corp. - Common stock,US,,USALL
NGNE,Neurogene Inc. - Common Stock,US,,USALL
NGS,"Natural Gas Services Group, Inc. Common Stock",US,,USALL
NGVC,"Natural Grocers by Vitamin Cottage, Inc. Common Stock",US,,USALL
NGVT,Ingevity Corporation Common Stock,US,,USALL
NHC,National HealthCare Corporation Common Stock,US,,USALL
NHI,"National Health Investors, Inc. Common Stock",US,,USALL
NHIC,NewHold Investment Corp III - Class A Ordinary shares,US,,USALL
NHIV,NewHold Investment Corp IV - Class A Ordinary Shares,US,,USALL
NHP,"National Healthcare Properties, Inc. - Class A Common Stock",US,,USALL
NHS,Neuberger High Yield Strategies Fund Inc. Common Stock,US,,USALL
NHTC,Natural Health Trends Corp. - Common Stock,US,,USALL
NI,NiSource Inc Common Stock,US,,USALL
NIC,Nicolet Bankshares Inc. Common Stock,US,,USALL
NIE,Virtus Equity & Convertible Income Fund Common Shares of Beneficial Interest,US,,USALL
NIKI,"Niki BioSolutions, Inc. - Common Stock",US,,USALL
NIM,Nuveen Select Maturities Municipal Fund Common Stock,US,,USALL
NINE,"Nine Energy Service, Inc. Common Stock",US,,USALL
NIQ,NIQ Global Intelligence plc Ordinary Shares,US,,USALL
NIVF,NewGenIvf Group Limited - Class A Ordinary Shares,US,,USALL
NIXX,"Nixxy, Inc. - Common Stock",US,,USALL
NJR,NewJersey Resources Corporation Common Stock,US,,USALL
NKE,"Nike, Inc. Common Stock",US,,USALL
NKLR,Terra Innovatum Global N.V. - Ordinary shares,US,,USALL
NKSH,"National Bankshares, Inc. - Common Stock",US,,USALL
NKTR,Nektar Therapeutics - Common Stock,US,,USALL
NKTX,"Nkarta, Inc. - Common Stock",US,,USALL
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,US,,USALL
NL,"NLI Holdings, Inc. Common Stock",US,,USALL
NLOP,Net Lease Office Properties Common Shares of Beneficial Interest,US,,USALL
NLY,Annaly Capital Management Inc. Common Stock,US,,USALL
NLY-F,Annaly Capital Management Inc 6.95% Series F,US,,USALL
NMAD,"Nomad Power Solutions, Inc. - Common Stock",US,,USALL
NMAI,Nuveen Multi-Asset Income Fund Common Shares of Beneficial Interest,US,,USALL
NMAX,"Newsmax, Inc. Class B Common Stock",US,,USALL
NMCO,Nuveen Municipal Credit Opportunities Fund Common Shares,US,,USALL
NMFC,New Mountain Finance Corporation - Common Stock,US,,USALL
NMG,Nouveau Monde Graphite Inc. Common Shares,US,,USALL
NMI,"Nuveen Municipal Income Fund, Inc. Common Stock",US,,USALL
NMIH,NMI Holdings Inc - Common Stock,US,,USALL
NML,Neuberger Energy Infrastructure and Income Fund Inc. Common Stock,US,,USALL
NMP,NMP Acquisition Corp. - Class A Ordinary Shares,US,,USALL
NMRA,"Neumora Therapeutics, Inc. - Common Stock",US,,USALL
NMRK,"Newmark Group, Inc. - Class A Common Stock",US,,USALL
NMS,Nuveen Minnesota Quality Municipal Income Fund,US,,USALL
NMT,Nuveen Massachusetts Quality Municipal Income Fund Common Stock,US,,USALL
NMTC,NeuroOne Medical Technologies Corporation - Common Stock,US,,USALL
NMZ,"Nuveen Municipal High Income Opportunity Fund Common Stock, $0.01 par value, per share",US,,USALL
NN,NextNav Inc. - Common stock,US,,USALL
NNBR,"NN, Inc. - Common Stock",US,,USALL
NNE,Nano Nuclear Energy Inc. - common stock,US,,USALL
NNI,"Nelnet, Inc. Common Stock",US,,USALL
NNN,"NNN REIT, Inc. Common Stock",US,,USALL
NNNN,Anbio Biotechnology - Class A Ordinary Shares,US,,USALL
NNOX,NANO-X IMAGING LTD - Ordinary Shares,US,,USALL
NNVC,"NanoViricides, Inc. Common Stock",US,,USALL
NNY,Nuveen New York Municipal Value Fund Common Stock,US,,USALL
NOA,North American Construction Group Ltd. Common Shares (no par),US,,USALL
NOC,Northrop Grumman Corporation Common Stock,US,,USALL
NODK,"NI Holdings, Inc. - Common Stock",US,,USALL
NOEM,CO2 Energy Transition Corp. - Common Stock,US,,USALL
NOG,"Northern Oil and Gas, Inc. Common Stock",US,,USALL
NOMA,NOMADAR Corp. - Class A Common Stock,US,,USALL
NOMD,Nomad Foods Limited Ordinary Shares,US,,USALL
NOV,NOV Inc. Common Stock,US,,USALL
NOVT,Novanta Inc. - Common Shares,US,,USALL
NOW,"ServiceNow, Inc. Common Stock",US,,USALL
NP,Neptune Insurance Holdings Inc. Class A Common Stock,US,,USALL
NPAC,New Providence Acquisition Corp. III - Ordinary Shares,US,,USALL
NPB,"Northpointe Bancshares, Inc. Common Stock",US,,USALL
NPCE,"Neuropace, Inc. - Common Stock",US,,USALL
NPCT,Nuveen Core Plus Impact Fund Common Shares of Beneficial Interest,US,,USALL
NPK,"National Presto Industries, Inc. Common Stock",US,,USALL
NPKI,NPK International Inc. Common Stock,US,,USALL
NPO,Enpro Inc. Common Stock,US,,USALL
NPT,Texxon Holding Limited - Ordinary shares,US,,USALL
NPV,Nuveen Virginia Quality Municipal Income Fund Common Stock,US,,USALL
NPWR,NET Power Inc. Class A Common Stock,US,,USALL
NRC,NRC Health - Common Stock,US,,USALL
NRDS,"NerdWallet, Inc. - Class A Common Stock",US,,USALL
NRDY,Nerdy Inc. Class A Common Stock,US,,USALL
NREF,"NexPoint Real Estate Finance, Inc. Common Stock",US,,USALL
NRG,"NRG Energy, Inc. Common Stock",US,,USALL
NRGV,"Energy Vault Holdings, Inc. Common Stock",US,,USALL
NRIM,Northrim BanCorp Inc - Common Stock,US,,USALL
NRIX,"Nurix Therapeutics, Inc. - Common stock",US,,USALL
NRK,Nuveen New York AMT-Free Quality Municipal Income Fund,US,,USALL
NRO,Neuberger Real Estate Securities Income Fund Inc. Common Stock,US,,USALL
NRP,Natural Resource Partners LP Limited Partnership,US,,USALL
NRT,North European Oil Royality Trust Common Stock,US,,USALL
NRXP,"NRX Pharmaceuticals, Inc. - Common Stock",US,,USALL
NRXS,"Neuraxis, Inc. Common Stock",US,,USALL
NSC,Norfolk Southern Corporation Common Stock,US,,USALL
NSIT,"Insight Enterprises, Inc. - Common Stock",US,,USALL
NSLR,Neostellar Capital Corp. - Closed End Fund,US,,USALL
NSP,"Insperity, Inc. Common Stock",US,,USALL
NSRX,Nasus Pharma Ltd. Ordinary Shares,US,,USALL
NSSC,"NAPCO Security Technologies, Inc. - Common Stock",US,,USALL
NSTS,"NSTS Bancorp, Inc. - Common Stock",US,,USALL
NSYS,Nortech Systems Incorporated - Common Stock,US,,USALL
NTAP,"NetApp, Inc. - Common Stock",US,,USALL
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,US,,USALL
NTCL,NETCLASS TECHNOLOGY INC - Class A Ordinary Shares,US,,USALL
NTCT,"NetScout Systems, Inc. - Common Stock",US,,USALL
NTGR,"NETGEAR, Inc. - Common Stock",US,,USALL
NTHI,"NeOnc Technologies Holdings, Inc. - Common Stock",US,,USALL
NTIC,Northern Technologies International Corporation - Common Stock,US,,USALL
NTIP,"Network-1 Technologies, Inc. Common Stock",US,,USALL
NTLA,"Intellia Therapeutics, Inc. - Common Stock",US,,USALL
NTNX,"Nutanix, Inc. - Class A Common Stock",US,,USALL
NTR,Nutrien Ltd. Common Shares,US,,USALL
NTRA,"Natera, Inc. - Common Stock",US,,USALL
NTRB,Nutriband Inc. - Common Stock,US,,USALL
NTRP,"NextTrip, Inc. - Common Stock",US,,USALL
NTRS,Northern Trust Corporation - Common Stock,US,,USALL
NTSK,"Netskope, Inc. - Class A Common Stock",US,,USALL
NTST,NetSTREIT Corp. Common Stock,US,,USALL
NTWK,NETSOL Technologies Inc. - Common Stock,US,,USALL
NTWO,Newbury Street II Acquisition Corp - Class A Ordinary Shares,US,,USALL
NU,Nu Holdings Ltd. Class A Ordinary Shares,US,,USALL
NUAI,"New Era Energy & Digital, Inc. - Common Stock",US,,USALL
NUCL,Eagle Nuclear Energy Corp. - Common stock,US,,USALL
NUE,Nucor Corporation Common Stock,US,,USALL
NUR,Nuran Wireless Inc. - Common Shares,US,,USALL
NUS,"Nu Skin Enterprises, Inc. Common Stock",US,,USALL
NUTX,Nutex Health Inc. - Common Stock,US,,USALL
NUV,"Nuveen Municipal Value Fund, Inc. Common Stock",US,,USALL
NUVB,Nuvation Bio Inc. Class A Common Stock,US,,USALL
NUW,Nuveen AMT-Free Municipal Value Fund,US,,USALL
NUWE,"Nuwellis, Inc. - Common Stock",US,,USALL
NVA,Nova Minerals Corp Common Stock,US,,USALL
NVAX,"Novavax, Inc. - Common Stock",US,,USALL
NVCR,NovoCure Limited - Ordinary Shares,US,,USALL
NVCT,"Nuvectis Pharma, Inc. - Common Stock",US,,USALL
NVDA,NVIDIA Corporation - Common Stock,US,,USALL
NVEC,NVE Corporation - Common Stock,US,,USALL
NVG,Nuveen AMT-Free Municipal Credit Income Fund,US,,USALL
NVGS,Navigator Holdings Ltd. Ordinary Shares (Marshall Islands),US,,USALL
NVMI,Nova Ltd. - Ordinary Shares,US,,USALL
NVNO,enVVeno Medical Corporation - Common Stock,US,,USALL
NVO,Novo Nordisk A/S Common Stock,US,,USALL
NVR,"NVR, Inc. Common Stock",US,,USALL
NVRI,Enviri Corporation Common Stock,US,,USALL
NVS,Novartis AG Common Stock,US,,USALL
NVST,Envista Holdings Corporation Common Stock,US,,USALL
NVT,nVent Electric plc Ordinary Shares,US,,USALL
NVTS,Navitas Semiconductor Corporation - Common Stock,US,,USALL
NWAX,New America Acquisition I Corp. Class A Common Stock,US,,USALL
NWBI,"Northwest Bancshares, Inc. - Common Stock",US,,USALL
NWE,"NorthWestern Energy Group, Inc.  - Common Stock",US,,USALL
NWFL,Norwood Financial Corp. - Common Stock,US,,USALL
NWL,Newell Brands Inc. - Common Stock,US,,USALL
NWN,Northwest Natural Holding Company Common Stock,US,,USALL
NWPX,"NWPX Infrastructure, Inc. - Common Stock",US,,USALL
NWS,News Corporation - Class B Common Stock,US,,USALL
NWSA,News Corporation - Class A Common Stock,US,,USALL
NX,Quanex Building Products Corporation Common Stock,US,,USALL
NXB,NextBoat Inc. Common Stcok,US,,USALL
NXDR,"Nextdoor Holdings, Inc. Class A Common Stock",US,,USALL
NXDT,NexPoint Diversified Real Estate Trust Common Stock,US,,USALL
NXE,Nexgen Energy Ltd. Common Shares,US,,USALL
NXG,NXG NextGen Infrastructure Income Fund Common Shares of Beneficial Interest,US,,USALL
NXH,"Neighborhood Intelligence, Inc.  - Common Stock",US,,USALL
NXP,Nuveen Select Tax Free Income Portfolio Common Stock,US,,USALL
NXPI,NXP Semiconductors N.V. - Common Stock,US,,USALL
NXPL,NextPlat Corp - Common Stock,US,,USALL
NXRT,"NexPoint Residential Trust, Inc. Common Stock",US,,USALL
NXST,"Nexstar Media Group, Inc. - Common Stock",US,,USALL
NXT,Nextpower Inc. - Common Stock,US,,USALL
NXTC,"NextCure, Inc. - Common Stock",US,,USALL
NXTS,Nexentis Technologies Inc. - Common Stock,US,,USALL
NXTT,Next Technology Holding Inc. - Ordinary Shares,US,,USALL
NYAX,Nayax Ltd. - Ordinary Shares,US,,USALL
NYC,American Strategic Investment Co. Class A Common Stock,US,,USALL
NYT,New York Times Company (The) Common Stock,US,,USALL
NYXH,Nyxoah SA - Ordinary Shares,US,,USALL
NZF,Nuveen Municipal Credit Income Fund,US,,USALL
O,Realty Income Corporation Common Stock,US,,USALL
OABI,"OmniAb, Inc. - Common Stock",US,,USALL
OACC,Oaktree Acquisition Corp. III Life Sciences - Class A Ordinary Share,US,,USALL
OBA,Oxley Bridge Acquisition Limited - Class A Ordinary Shares,US,,USALL
OBDC,Blue Owl Capital Corporation Common Stock,US,,USALL
OBE,Obsidian Energy Ltd. Common Shares,US,,USALL
OBIO,"Orchestra BioMed Holdings, Inc. - Ordinary Shares",US,,USALL
OBK,"Origin Bancorp, Inc. Common Stock",US,,USALL
OBT,"Orange County Bancorp, Inc. - Common Stock",US,,USALL
OBX,"Obsidian Therapeutics, Inc. - Common Stock",US,,USALL
OC,Owens Corning Inc Common Stock New,US,,USALL
OCAC,Ocean Capital Acquisition Corporation Ordinary Shares,US,,USALL
OCC,Optical Cable Corporation - Common Stock,US,,USALL
OCCI,"OFS Credit Company, Inc. - Closed End Fund",US,,USALL
OCFC,OceanFirst Financial Corp. - Common Stock,US,,USALL
OCG,Oriental Culture Holding LTD - Ordinary Shares,US,,USALL
OCGN,"Ocugen, Inc. - Common Stock",US,,USALL
OCS,Oculis Holding AG - Ordinary shares,US,,USALL
OCSL,Oaktree Specialty Lending Corporation - Closed End Fund,US,,USALL
OCTV,Octave Intelligence plc - Class B Ordinary Shares,US,,USALL
OCUL,"Ocular Therapeutix, Inc. - Common Stock",US,,USALL
ODC,Oil-Dri Corporation Of America Common Stock,US,,USALL
ODD,ODDITY Tech Ltd. - Class A Ordinary Shares,US,,USALL
ODFL,"Old Dominion Freight Line, Inc. - Common Stock",US,,USALL
ODTX,"Odyssey Therapeutics, Inc. - Common Stock",US,,USALL
